Index,BasePrice,Name,Count,TotalTrades,,,Region,,,,,,,,,,,
10824,22400,Talis Shoes,1381,,,,,,,,,,,,,,,
10892,16100,Dobart Shoes,35,,,,,,,,,,,,,,,
701014,900000,Akum Shoes,6777,,,,,,,,,,,,,,,
11073,900000,Lemoria Shoes,2197,,,,,,,,,,,,,,,
10940,48200,Rocaba Shoes,1941,,,,,,,,,,,,,,,
10936,41300,Grunil Shoes,206,,,,,,,,,,,,,,,
10816,19600,Taritas Shoes,357,,,,,,,,,,,,,,,
11016,108000000,Muskan's Shoes,17,,,,,,,,,,,,,,,
10812,12700,Agerian Shoes,115,,,,,,,,,,,,,,,
11012,21000,Luck Shoes of Fortuna,413,,,,,,,,,,,,,,,
10820,25200,Zereth Shoes,999,,,,,,,,,,,,,,,
11004,37500,Shoes of Hercules' Might,1003,,,,,,,,,,,,,,,
11103,575000000,Urugon's Shoes,1,,,,,,,,,,,,,,,
11008,35700,Strength Shoes of Heve,1728,,,,,,,,,,,,,,,
14029,625000,Silver Embroidered Sailor's Clothes,269,,,,,,,,,,,,,,,
14027,6500000,Fine Horse Trainer's Clothes,3,,,,,,,,,,,,,,,
14028,550000,Silver Embroidered Farmer's Clothes,436,,,,,,,,,,,,,,,
705074,8600000,Crio Fisher's Clothes,0,,,,,,,,,,,,,,,
705076,8650000,Robeau Hunter's Clothes,0,,,,,,,,,,,,,,,
705037,159000000,Manos Cook's Clothes,14,,,,,,,,,,,,,,,
14023,1450000,Silver Embroidered Trainer's Clothes,119,,,,,,,,,,,,,,,
705119,865000,Loggia Cook's Clothes,0,,,,,,,,,,,,,,,
705153,8800000,Izaro Trainer's Clothes,0,,,,,,,,,,,,,,,
14019,444000,Silver Embroidered Cook's Clothes,1172,,,,,,,,,,,,,,,
705047,112000000,Manos Alchemist's Clothes,17,,,,,,,,,,,,,,,
705081,8700000,Gorgath Alchemist's Clothes,4,,,,,,,,,,,,,,,
705515,8600000,Carta Gatherer's Clothes,3,,,,,,,,,,,,,,,
705108,880000,Loggia Sailor's Clothes,2,,,,,,,,,,,,,,,
705148,880000,Loggia Trainer's Clothes,0,,,,,,,,,,,,,,,
14021,481000,Silver Embroidered Trader's Clothes,542,,,,,,,,,,,,,,,
705015,165000000,Manos Trainer's Clothes,0,,,,,,,,,,,,,,,
705032,181000000,Manos Sailor's Clothes,12,,,,,,,,,,,,,,,
705513,845000,Loggia Gatherer's Clothes,6,,,,,,,,,,,,,,,
705086,8800000,Roroju Cook's Clothes,2,,,,,,,,,,,,,,,
705109,880000,Loggia Hunter's Clothes,0,,,,,,,,,,,,,,,
14025,439000,Silver Embroidered Alchemist's Clothes,464,,,,,,,,,,,,,,,
705517,259000000,Manos Gatherer's Clothes,17,,,,,,,,,,,,,,,
705052,217000000,Manos Fisher's Clothes,6,,,,,,,,,,,,,,,
14020,426000,Silver Embroidered Fisher's Clothes,411,,,,,,,,,,,,,,,
705114,870000,Loggia Alchemist's Clothes,23,,,,,,,,,,,,,,,
705514,825000,Loggia Craftsman's Clothes,0,,,,,,,,,,,,,,,
705516,8800000,Carta Craftsman's Clothes,0,,,,,,,,,,,,,,,
14026,493000,Silver Embroidered Craftsman's Clothes,613,,,,,,,,,,,,,,,
705022,155000000,Manos Hunter's Clothes,1,,,,,,,,,,,,,,,
705107,875000,Loggia Fisher's Clothes,8,,,,,,,,,,,,,,,
14022,595000,Silver Embroidered Gatherer's Clothes,530,,,,,,,,,,,,,,,
705075,8700000,Srulk Sailor's Clothes,0,,,,,,,,,,,,,,,
705518,56500000,Manos Craftsman's Clothes,57,,,,,,,,,,,,,,,
12526,2450000,[Berserker] Serendian Formal Suit,0,,,,,,,,,,,,,,,
12530,2480000,[Musa] Serendian Formal Suit,0,,,,,,,,,,,,,,,
12594,2780000,[Witch] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12619,2400000,[Warrior] Valencian Travel Wear,0,,,,,,,,,,,,,,,
12653,2400000,[Striker] Valencian Travel Wear,0,,,,,,,,,,,,,,,
12721,1950000,[Lahn] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12760,745000,[Hashashin] Edan's Travel Wear,0,,,,,,,,,,,,,,,
12764,1530000,[Hashashin] Valencian Travel Wear,0,,,,,,,,,,,,,,,
14223,925000,[Ninja] Calpheon Noble Suit,0,,,,,,,,,,,,,,,
14291,1490000,[Maehwa] Serendian Smith Garb,0,,,,,,,,,,,,,,,
14300,2700000,[Ranger] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
719525,925000,[Shai] Kanna's Naga Disguise,0,,,,,,,,,,,,,,,
754017,38100000,[Berserker] Karlstein Axe,0,,,,,,,,,,,,,,,
754060,24200000,[Mystic] Karlstein Vambrace,0,,,,,,,,,,,,,,,
12562,1790000,[Dark Knight] Serendian Smith Garb,0,,,,,,,,,,,,,,,
12596,2630000,[Maehwa] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12621,2400000,[Musa] Valencian Travel Wear,0,,,,,,,,,,,,,,,
12630,3140000,[Ranger] Black Leopard Armor,0,,,,,,,,,,,,,,,
12719,1790000,[Lahn] Serendian Smith Garb,0,,,,,,,,,,,,,,,
12762,280000,[Hashashin] Serendian Soldier Armor,0,,,,,,,,,,,,,,,
14293,1170000,[Witch] Serendian Smith Garb,0,,,,,,,,,,,,,,,
14298,2320000,[Sorceress] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
754053,102000000,[Ninja] Karlstein Armor,0,,,,,,,,,,,,,,,
754062,111000000,[Dark Knight] Karlstein Armor,0,,,,,,,,,,,,,,,
12501,1340000,[Warrior] Serendian Smith Garb,0,,,,,,,,,,,,,,,
12578,3790000,[Witch] Ahon Kirus's Armor,0,,,,,,,,,,,,,,,
12580,5900000,[Maehwa] Ahon Kirus's Armor,0,,,,,,,,,,,,,,,
12635,3090000,[Maehwa] Black Leopard Armor,0,,,,,,,,,,,,,,,
12671,1770000,[Mystic] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12735,960000,[Guardian] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
12744,2880000,[Guardian] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12780,600000,[Nova] Serendian Smith Garb,0,,,,,,,,,,,,,,,
14207,925000,[Valkyrie] Calpheon Noble Dress,0,,,,,,,,,,,,,,,
14214,1340000,[Tamer] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14216,1030000,[Musa] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14843,2340000,[Kunoichi] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
14850,1200000,[Musa] Edan's Travel Wear,0,,,,,,,,,,,,,,,
14852,6000000,[Maehwa] Jarette's Armor,0,,,,,,,,,,,,,,,
754010,28000000,[Ranger] Karlstein Hat,0,,,,,,,,,,,,,,,
754012,27100000,[Ranger] Karlstein Shoes,0,,,,,,,,,,,,,,,
754076,88000000,[Archer] Karlstein Armor,0,,,,,,,,,,,,,,,
12502,900000,[Berserker] Serendian Smith Garb,0,,,,,,,,,,,,,,,
12595,2350000,[Kunoichi] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12652,2250000,[Striker] Serendian Formal Suit,0,,,,,,,,,,,,,,,
12677,2490000,[Mystic] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12702,840000,[Archer] Serendian Soldier Armor,0,,,,,,,,,,,,,,,
12727,2860000,[Lahn] Shroud Knight Armor,0,,,,,,,,,,,,,,,
14217,1300000,[Valkyrie] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14842,2700000,[Witch] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
754002,89000000,[Warrior] Karlstein Armor,0,,,,,,,,,,,,,,,
754027,30500000,[Musa] Karlstein Horn Bow,0,,,,,,,,,,,,,,,
754045,47400000,[Witch] Karlstein Staff,0,,,,,,,,,,,,,,,
754070,33900000,[Lahn] Karlstein Hat,0,,,,,,,,,,,,,,,
12563,2700000,[Dark Knight] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
12577,4280000,[Valkyrie] Ahon Kirus's Armor,6,,,,,,,,,,,,,,,
12602,2510000,[Ninja] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12620,2400000,[Berserker] Valencian Travel Wear,0,,,,,,,,,,,,,,,
12738,920000,[Guardian] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12763,870000,[Hashashin] Serendian Formal Suit,0,,,,,,,,,,,,,,,
14206,925000,[Musa] Calpheon Noble Suit,0,,,,,,,,,,,,,,,
14292,840000,[Wizard] Serendian Soldier Armor,0,,,,,,,,,,,,,,,
14299,2330000,[Tamer] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
14853,1200000,[Wizard] Edan's Travel Wear,0,,,,,,,,,,,,,,,
14878,3630000,[Witch] Delphe Knight Armor,0,,,,,,,,,,,,,,,
754009,30500000,[Sorceress] Karlstein Talisman,0,,,,,,,,,,,,,,,
754034,83000000,[Maehwa] Karlstein Armor,0,,,,,,,,,,,,,,,
754052,23600000,[Ninja] Karlstein Hat,0,,,,,,,,,,,,,,,
754059,33800000,[Mystic] Karlstein Gauntlet,0,,,,,,,,,,,,,,,
754077,50500000,[Archer] Karlstein Crossbow,0,,,,,,,,,,,,,,,
12564,6000000,[Dark Knight] Jarette's Armor,0,,,,,,,,,,,,,,,
12581,4480000,[Dark Knight] Ahon Kirus's Armor,0,,,,,,,,,,,,,,,
12598,2810000,[Warrior] Shroud Knight Armor,1,,,,,,,,,,,,,,,
12632,2680000,[Valkyrie] Black Leopard Armor,0,,,,,,,,,,,,,,,
12649,1200000,[Striker] Edan's Travel Wear,0,,,,,,,,,,,,,,,
12700,1110000,[Archer] Edan's Travel Wear,0,,,,,,,,,,,,,,,
12717,925000,[Lahn] Calpheon Noble Dress,0,,,,,,,,,,,,,,,
12734,925000,[Guardian] Calpheon Noble Dress,0,,,,,,,,,,,,,,,
12785,2320000,[Nova] Jarette's Armor,0,,,,,,,,,,,,,,,
14202,925000,[Berserker] Calpheon Noble Suit,0,,,,,,,,,,,,,,,
14219,925000,[Wizard] Calpheon Noble Suit,0,,,,,,,,,,,,,,,
14287,985000,[Tamer] Serendian Smith Garb,0,,,,,,,,,,,,,,,
14840,2400000,[Maehwa] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
14870,2910000,[Berserker] Delphe Knight Armor,0,,,,,,,,,,,,,,,
14874,2790000,[Musa] Delphe Knight Armor,0,,,,,,,,,,,,,,,
754047,36300000,[Kunoichi] Karlstein Hat,0,,,,,,,,,,,,,,,
754064,53000000,[Dark Knight] Karlstein Kriegsmesser,0,,,,,,,,,,,,,,,
12565,6000000,[Dark Knight] Delphe Knight Armor,0,,,,,,,,,,,,,,,
12599,1920000,[Berserker] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12601,2600000,[Wizard] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12650,1500000,[Striker] Jordine's Casual Wear,0,,,,,,,,,,,,,,,
12699,6000000,[Archer] Delphe Knight Armor,0,,,,,,,,,,,,,,,
12701,1500000,[Archer] Jordine's Casual Wear,0,,,,,,,,,,,,,,,
12765,1230000,[Hashashin] Shroud Knights Armor,0,,,,,,,,,,,,,,,
14222,1130000,[Kunoichi] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14286,1770000,[Sorceress] Serendian Smith Garb,0,,,,,,,,,,,,,,,
14288,1360000,[Ranger] Serendian Smith Garb,0,,,,,,,,,,,,,,,
14871,5450000,[Sorceress] Delphe Knight Armor,0,,,,,,,,,,,,,,,
14873,4230000,[Ranger] Delphe Knight Armor,0,,,,,,,,,,,,,,,
754046,28400000,[Witch] Karlstein Dagger,0,,,,,,,,,,,,,,,
754048,93500000,[Kunoichi] Karlstein Armor,0,,,,,,,,,,,,,,,
12503,2250000,[Sorceress] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12505,1500000,[Ranger] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12510,2370000,[Witch] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12512,1250000,[Ninja] Serendian Smith Garb,0,,,,,,,,,,,,,,,
12646,925000,[Striker] Calpheon Noble Suit,0,,,,,,,,,,,,,,,
12669,1800000,[Mystic] Serendian Smith Garb,0,,,,,,,,,,,,,,,
12703,2460000,[Archer] Serendian Formal Suit,0,,,,,,,,,,,,,,,
12705,2210000,[Archer] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12739,6000000,[Guardian] Delphe Knight Armor,0,,,,,,,,,,,,,,,
14218,1110000,[Maehwa] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14284,835000,[Warrior] Serendian Soldier Armor,0,,,,,,,,,,,,,,,
14341,1190000,[Ninja] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14841,1500000,[Wizard] Jordine's Casual Wear,0,,,,,,,,,,,,,,,
14875,4230000,[Valkyrie] Delphe Knight Armor,0,,,,,,,,,,,,,,,
14877,3000000,[Wizard] Delphe Knight Armor,0,,,,,,,,,,,,,,,
754035,20700000,[Maehwa] Karlstein Shoes,0,,,,,,,,,,,,,,,
754042,31600000,[Witch] Karlstein Hat,0,,,,,,,,,,,,,,,
12504,1830000,[Tamer] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12511,1220000,[Kunoichi] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12597,2870000,[Dark Knight] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12647,1080000,[Striker] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
12654,2420000,[Striker] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12697,925000,[Archer] Calpheon Noble Suit,0,,,,,,,,,,,,,,,
12704,2400000,[Archer] Valencian Travel Wear,0,,,,,,,,,,,,,,,
12761,670000,[Hashashin] Jordine's Casual Wear,0,,,,,,,,,,,,,,,
14290,1790000,[Valkyrie] Serendian Smith Garb,0,,,,,,,,,,,,,,,
14340,1190000,[Witch] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14869,5850000,[Warrior] Delphe Knight Armor,0,,,,,,,,,,,,,,,
14876,5100000,[Maehwa] Delphe Knight Armor,0,,,,,,,,,,,,,,,
754043,101000000,[Witch] Karlstein Armor,0,,,,,,,,,,,,,,,
12536,2480000,[Ninja] Serendian Formal Suit,0,,,,,,,,,,,,,,,
12579,3790000,[Kunoichi] Ahon Kirus's Armor,0,,,,,,,,,,,,,,,
12593,2890000,[Valkyrie] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12622,2400000,[Wizard] Valencian Travel Wear,0,,,,,,,,,,,,,,,
12629,3190000,[Sorceress] Black Leopard Armor,0,,,,,,,,,,,,,,,
12636,3200000,[Dark Knight] Black Leopard Armor,0,,,,,,,,,,,,,,,
12672,4680000,[Mystic] Delphe Knight Armor,0,,,,,,,,,,,,,,,
12722,5550000,[Lahn] Delphe Knight Armor,0,,,,,,,,,,,,,,,
12736,1800000,[Guardian] Serendian Smith Garb,0,,,,,,,,,,,,,,,
12786,3100000,[Nova] Ahon Kirus's Armor,0,,,,,,,,,,,,,,,
14201,925000,[Warrior] Calpheon Noble Suit,0,,,,,,,,,,,,,,,
14208,925000,[Maehwa] Calpheon Noble Dress,0,,,,,,,,,,,,,,,
14215,1500000,[Ranger] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14844,1500000,[Ninja] Jordine's Casual Wear,0,,,,,,,,,,,,,,,
14851,5550000,[Valkyrie] Jarette's Armor,0,,,,,,,,,,,,,,,
754011,108000000,[Ranger] Karlstein Armor,0,,,,,,,,,,,,,,,
754061,30500000,[Dark Knight] Karlstein Hat,0,,,,,,,,,,,,,,,
754075,36300000,[Archer] Karlstein Hat,0,,,,,,,,,,,,,,,
12509,1190000,[Wizard] Serendian Smith Garb,0,,,,,,,,,,,,,,,
12623,2390000,[Ninja] Valencian Travel Wear,0,,,,,,,,,,,,,,,
12674,6000000,[Mystic] Jarette's Armor,0,,,,,,,,,,,,,,,
12742,5950000,[Guardian] Ahon Kirus's Armor,0,,,,,,,,,,,,,,,
12759,4210000,[Hashashin] Delphe Knight Armor,0,,,,,,,,,,,,,,,
14295,840000,[Ninja] Serendian Soldier Armor,0,,,,,,,,,,,,,,,
14296,1500000,[Warrior] Jordine's Casual Wear,0,,,,,,,,,,,,,,,
14346,1360000,[Dark Knight] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14845,1200000,[Warrior] Edan's Travel Wear,1,,,,,,,,,,,,,,,
14849,4480000,[Ranger] Jarette's Armor,0,,,,,,,,,,,,,,,
754005,28500000,[Sorceress] Karlstein Hat,0,,,,,,,,,,,,,,,
754055,21800000,[Ninja] Karlstein Kunai,0,,,,,,,,,,,,,,,
754056,27400000,[Mystic] Karlstein Hat,0,,,,,,,,,,,,,,,
754073,54500000,[Lahn] Karlstein Crescent Pendulum,0,,,,,,,,,,,,,,,
12600,2340000,[Musa] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12634,2620000,[Kunoichi] Black Leopard Armor,0,,,,,,,,,,,,,,,
12651,840000,[Striker] Serendian Soldier Armor,0,,,,,,,,,,,,,,,
12664,1100000,[Striker] Serendian Smith Garb,0,,,,,,,,,,,,,,,
12668,1130000,[Mystic] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
12698,1500000,[Archer] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
12715,1270000,[Archer] Serendian Smith Garb,0,,,,,,,,,,,,,,,
14204,925000,[Tamer] Calpheon Noble Dress,0,,,,,,,,,,,,,,,
14221,925000,[Kunoichi] Calpheon Noble Dress,0,,,,,,,,,,,,,,,
14285,835000,[Berserker] Serendian Soldier Armor,0,,,,,,,,,,,,,,,
14289,810000,[Musa] Serendian Soldier Armor,0,,,,,,,,,,,,,,,
14838,1500000,[Musa] Jordine's Casual Wear,0,,,,,,,,,,,,,,,
14855,4820000,[Kunoichi] Jarette's Armor,0,,,,,,,,,,,,,,,
14872,3000000,[Tamer] Delphe Knight Armor,0,,,,,,,,,,,,,,,
754015,23600000,[Berserker] Karlstein Hat,0,,,,,,,,,,,,,,,
754066,24300000,[Striker] Karlstein Hat,0,,,,,,,,,,,,,,,
12506,1070000,[Musa] Serendian Smith Garb,0,,,,,,,,,,,,,,,
12574,4430000,[Sorceress] Ahon Kirus's Armor,1,,,,,,,,,,,,,,,
12591,2600000,[Ranger] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12592,2310000,[Tamer] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12673,2550000,[Mystic] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
12723,2700000,[Lahn] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
12724,5850000,[Lahn] Jarette's Armor,0,,,,,,,,,,,,,,,
12741,6000000,[Guardian] Jarette's Armor,0,,,,,,,,,,,,,,,
14213,1310000,[Sorceress] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14345,925000,[Dark Knight] Calpheon Noble Dress,0,,,,,,,,,,,,,,,
14846,1200000,[Berserker] Edan's Travel Wear,0,,,,,,,,,,,,,,,
719545,920000,[Shai] Florin Herb Gatherer Clothes,0,,,,,,,,,,,,,,,
754006,116000000,[Sorceress] Karlstein Armor,0,,,,,,,,,,,,,,,
754074,32700000,[Lahn] Karlstein Noble Sword,0,,,,,,,,,,,,,,,
754088,32400000,[Nova] Karlstein Morning Star,0,,,,,,,,,,,,,,,
12525,2500000,[Warrior] Serendian Formal Suit,0,,,,,,,,,,,,,,,
12575,3640000,[Ranger] Ahon Kirus's Armor,0,,,,,,,,,,,,,,,
12576,3980000,[Tamer] Ahon Kirus's Armor,5,,,,,,,,,,,,,,,
12590,2820000,[Sorceress] Shroud Knight Armor,0,,,,,,,,,,,,,,,
12675,5950000,[Mystic] Ahon Kirus's Armor,1,,,,,,,,,,,,,,,
12676,3200000,[Mystic] Black Leopard Armor,0,,,,,,,,,,,,,,,
12725,4480000,[Lahn] Ahon Kirus's Armor,1,,,,,,,,,,,,,,,
12726,3200000,[Lahn] Black Leopard Armor,0,,,,,,,,,,,,,,,
12740,2700000,[Guardian] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
12775,735000,[Hashashin] Serendian Smith Garb,0,,,,,,,,,,,,,,,
14211,1190000,[Warrior] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14212,1090000,[Berserker] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14297,1490000,[Berserker] Jordine's Casual Wear,0,,,,,,,,,,,,,,,
14847,5900000,[Sorceress] Jarette's Armor,0,,,,,,,,,,,,,,,
14848,4170000,[Tamer] Jarette's Armor,0,,,,,,,,,,,,,,,
754007,27100000,[Sorceress] Karlstein Shoes,0,,,,,,,,,,,,,,,
754008,36800000,[Sorceress] Karlstein Amulet,0,,,,,,,,,,,,,,,
754057,89000000,[Mystic] Karlstein Armor,0,,,,,,,,,,,,,,,
754058,29100000,[Mystic] Karlstein Shoes,0,,,,,,,,,,,,,,,
754071,113000000,[Lahn] Karlstein Armor,0,,,,,,,,,,,,,,,
754072,20100000,[Lahn] Karlstein Shoes,0,,,,,,,,,,,,,,,
12507,1750000,[Valkyrie] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12508,1720000,[Maehwa] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12743,3190000,[Guardian] Black Leopard Armor,0,,,,,,,,,,,,,,,
12757,545000,[Hashashin] Calpheon Noble Suit,0,,,,,,,,,,,,,,,
12758,615000,[Hashashin] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14294,990000,[Kunoichi] Serendian Smith Garb,0,,,,,,,,,,,,,,,
14879,3500000,[Kunoichi] Delphe Knight Armor,0,,,,,,,,,,,,,,,
14880,3650000,[Ninja] Delphe Knight Armor,0,,,,,,,,,,,,,,,
719544,920000,[Shai] Florin Cook's Clothes,0,,,,,,,,,,,,,,,
754054,35400000,[Ninja] Karlstein Shortsword,0,,,,,,,,,,,,,,,
12533,2480000,[Wizard] Serendian Formal Suit,0,,,,,,,,,,,,,,,
12567,2400000,[Dark Knight] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12631,2700000,[Tamer] Black Leopard Armor,0,,,,,,,,,,,,,,,
12633,3200000,[Witch] Black Leopard Armor,0,,,,,,,,,,,,,,,
12648,3920000,[Striker] Delphe Knight Armor,0,,,,,,,,,,,,,,,
12667,925000,[Mystic] Calpheon Noble Dress,0,,,,,,,,,,,,,,,
12718,1500000,[Lahn] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
12782,800000,[Nova] Terrmian Casual Wear,0,,,,,,,,,,,,,,,
12784,980000,[Nova] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
14203,925000,[Sorceress] Calpheon Noble Dress,0,,,,,,,,,,,,,,,
14205,925000,[Ranger] Calpheon Noble Dress,0,,,,,,,,,,,,,,,
14220,925000,[Witch] Calpheon Noble Dress,0,,,,,,,,,,,,,,,
14339,1210000,[Wizard] Garnier Troupe Garb,0,,,,,,,,,,,,,,,
14839,2210000,[Valkyrie] Orwen's Travel Wear,0,,,,,,,,,,,,,,,
14854,4040000,[Witch] Jarette's Armor,0,,,,,,,,,,,,,,,
14856,1200000,[Ninja] Edan's Travel Wear,0,,,,,,,,,,,,,,,
754029,101000000,[Valkyrie] Karlstein Armor,0,,,,,,,,,,,,,,,
754063,22200000,[Dark Knight] Karlstein Shoes,0,,,,,,,,,,,,,,,
12114,343000,Shining Gold Topaz Ring,0,,,,,,,,,,,,,,,
12032,5850000,Ring of Cadry Guardian,32,,,,,,,,,,,,,,,
12113,96000,Gold Topaz Ring,0,,,,,,,,,,,,,,,
12115,2700000,Topaz Ring of Regeneration,0,,,,,,,,,,,,,,,
12126,19500000,Manos Ruby Ring,46,,,,,,,,,,,,,,,
12031,36000000,Ring of Crescent Guardian,586,,,,,,,,,,,,,,,
12005,28000,Kalis Ring,2611,,,,,,,,,,,,,,,
12006,28000,Talis Ring,824,,,,,,,,,,,,,,,
12105,2510000,Corrupt Ruby Ring,86,,,,,,,,,,,,,,,
12002,28000,Bares Ring,1292,,,,,,,,,,,,,,,
12045,9500000,Rainbow Coral Ring,58,,,,,,,,,,,,,,,
12017,4600000,Blue Coral Ring,272,,,,,,,,,,,,,,,
12060,42600000,Eye of the Ruins Ring,178,,,,,,,,,,,,,,,
12128,19100000,Manos Topaz Ring,2,,,,,,,,,,,,,,,
12001,28000,Yuria Ring,588,,,,,,,,,,,,,,,
12008,219000,Shrine Guardian Token,161,,,,,,,,,,,,,,,
12042,4600000,Forest Ronaros Ring,141,,,,,,,,,,,,,,,
12101,7450,Ruby Ring,0,,,,,,,,,,,,,,,
705503,880000,Loggia Ring,39,,,,,,,,,,,,,,,
12004,28000,Elisha Ring,1110,,,,,,,,,,,,,,,
705507,8750000,Geranoa Ring,21,,,,,,,,,,,,,,,
12003,140000,Hesus Ring,0,,,,,,,,,,,,,,,
12010,75000,Ring of Good Deeds,6970,,,,,,,,,,,,,,,
12012,1860000,Outlaw's Ring,279,,,,,,,,,,,,,,,
12103,106000,Blood Ruby Ring,2,,,,,,,,,,,,,,,
12112,51000,Resplendent Topaz Ring,0,,,,,,,,,,,,,,,
12007,1160000,Mark of Shadow,226,,,,,,,,,,,,,,,
12011,775000,Nert Ring,216,,,,,,,,,,,,,,,
12018,3170000,Red Coral Ring,181,,,,,,,,,,,,,,,
12061,107000000,Tungrad Ring,160,,,,,,,,,,,,,,,
12068,74500000,Ominous Ring,15,,,,,,,,,,,,,,,
12104,373000,Dark Blood Ruby Ring,4,,,,,,,,,,,,,,,
12111,10600,Topaz Ring,0,,,,,,,,,,,,,,,
12059,1630000,Kagtum Submission Ring,3559,,,,,,,,,,,,,,,
12102,48600,Resplendent Ruby Ring,103,,,,,,,,,,,,,,,
705511,200000000,Manos Ring,53,,,,,,,,,,,,,,,
11601,48000,Yuria Necklace,3381,,,,,,,,,,,,,,,
11701,36900,Ruby Necklace,18,,,,,,,,,,,,,,,
11708,198000,Ocean Sapphire Necklace,0,,,,,,,,,,,,,,,
11707,86000,Resplendent Sapphire Necklace,1,,,,,,,,,,,,,,,
11721,41100,Diamond Necklace,6,,,,,,,,,,,,,,,
11722,93500,Resplendent Diamond Necklace,0,,,,,,,,,,,,,,,
11602,48000,Bares Necklace,6391,,,,,,,,,,,,,,,
11709,1460000,Translucent Ocean Sapphire Necklace,0,,,,,,,,,,,,,,,
11611,9400000,Bensho's Necklace,12,,,,,,,,,,,,,,,
11628,5950000,Serap's Necklace,28,,,,,,,,,,,,,,,
11713,162000,Gold Topaz Necklace,3,,,,,,,,,,,,,,,
11730,24900000,Manos Diamond Necklace,32,,,,,,,,,,,,,,,
11625,6100000,Sicil's Necklace,49,,,,,,,,,,,,,,,
11711,39400,Topaz Necklace,0,,,,,,,,,,,,,,,
11718,168000,Forest Emerald Necklace,0,,,,,,,,,,,,,,,
11725,5200000,Diamond Necklace of Fortitude,0,,,,,,,,,,,,,,,
11717,88000,Resplendent Emerald Necklace,9,,,,,,,,,,,,,,,
11726,24300000,Manos Ruby Necklace,12,,,,,,,,,,,,,,,
11606,48000,Talis Necklace,9867,,,,,,,,,,,,,,,
11705,5100000,Corrupt Ruby Necklace,110,,,,,,,,,,,,,,,
11629,125000000,Tungrad Necklace,104,,,,,,,,,,,,,,,
11714,1470000,Shining Gold Topaz Necklace,0,,,,,,,,,,,,,,,
11729,24800000,Manos Emerald Necklace,17,,,,,,,,,,,,,,,
11719,1460000,Placid Forest Emerald Necklace,0,,,,,,,,,,,,,,,
11724,1450000,Starry Night Diamond Necklace,10,,,,,,,,,,,,,,,
11603,48000,Hesus Necklace,3202,,,,,,,,,,,,,,,
11604,48000,Elisha Necklace,5229,,,,,,,,,,,,,,,
11653,525000000,Deboreka Necklace,0,,,,,,,,,,,,,,,
